customer_id,signup_date,segment,country,acquisition_channel,is_active
C005689,2023-08-03,Mid-Market,MH,Referral,True
C005690,2022-04-02,SMB,BZ,Partner,False
C005691,2024-07-19,SMB,AU,Organic,False
C005692,2024-04-07,SMB,ZW,Paid Ads,True
C005693,2023-10-21,Mid-Market,IE,Paid Ads,True
C005694,2023-10-31,Enterprise,LT,Referral,True
C005695,2022-08-24,SMB,TJ,Paid Ads,True
C005696,2023-06-01,SMB,KP,Referral,True
C005697,2024-08-13,SMB,SV,Partner,True
C005698,2024-02-14,SMB,FJ,Paid Ads,True
C005699,2024-06-13,SMB,CL,Paid Ads,True
C005700,2022-06-10,SMB,MW,Paid Ads,True
C005701,2023-01-18,SMB,ES,Partner,True
C005702,2024-10-10,SMB,FI,Referral,True
C005703,2024-10-06,SMB,YE,Organic,True
C005704,2024-05-01,SMB,BI,Partner,True
C005705,2023-09-06,Enterprise,BJ,Paid Ads,True
C005706,2022-12-27,Mid-Market,CM,Partner,True
C005707,2023-12-14,Mid-Market,AE,Referral,False
C005708,2023-11-11,SMB,PY,Partner,True
C005709,2022-09-03,Enterprise,NA,Organic,True
C005710,2022-12-10,Mid-Market,HU,Organic,True
C005711,2023-10-18,SMB,JM,Referral,True
C005712,2023-03-17,SMB,LV,Partner,True
C005713,2022-10-26,SMB,MW,Organic,True
C005714,2024-01-24,SMB,CL,Referral,True
C005715,2022-10-25,SMB,PW,Organic,True
C005716,2024-10-23,Mid-Market,SY,Paid Ads,True
C005717,2023-05-25,Enterprise,SR,Referral,True
C005718,2023-06-08,SMB,NG,Organic,False
C005719,2022-01-28,Enterprise,ET,Partner,True
C005720,2024-07-10,SMB,RU,Referral,False
C005721,2023-09-05,SMB,KM,Partner,True
C005722,2024-04-21,Mid-Market,CZ,Paid Ads,True
C005723,2023-04-15,Enterprise,KR,Partner,True
C005724,2023-12-31,SMB,HT,Referral,False
C005725,2024-10-19,SMB,SZ,Paid Ads,True
C005726,2023-12-14,Mid-Market,AZ,Referral,True
C005727,2023-12-26,SMB,ET,Organic,False
C005728,2024-05-31,SMB,DZ,Partner,False
C005729,2023-10-30,SMB,US,Organic,True
C005730,2022-06-25,Enterprise,NZ,Referral,True
C005731,2024-11-13,SMB,TM,Referral,True
C005732,2024-06-12,SMB,MW,Referral,True
C005733,2022-01-23,Mid-Market,AG,Referral,True
C005734,2022-07-01,Enterprise,BI,Referral,True
C005735,2024-02-06,SMB,PT,Partner,True
C005736,2023-08-21,Mid-Market,TV,Partner,True
C005737,2024-12-28,Mid-Market,CH,Organic,True
C005738,2022-02-25,SMB,EG,Organic,False
C005739,2023-01-04,SMB,GE,Organic,True
C005740,2024-12-18,SMB,TH,Organic,True
C005741,2023-07-18,SMB,JP,Organic,True
C005742,2023-01-31,Mid-Market,SD,Organic,True
C005743,2022-02-10,SMB,NI,Partner,True
C005744,2023-08-08,SMB,NZ,Partner,False
C005745,2023-09-04,SMB,KM,Partner,True
C005746,2024-02-07,SMB,SC,Partner,True
C005747,2024-10-16,SMB,FI,Referral,True
C005748,2024-09-04,Enterprise,UY,Organic,True
C005749,2022-04-30,SMB,TL,Referral,True
C005750,2022-01-19,SMB,BG,Organic,False
C005751,2022-02-06,SMB,GA,Organic,True
C005752,2024-04-23,SMB,TN,Partner,False
C005753,2022-08-22,Mid-Market,SK,Organic,True
C005754,2024-03-16,SMB,EE,Referral,True
C005755,2024-03-31,Mid-Market,LU,Partner,True
C005756,2022-12-15,Enterprise,IT,Paid Ads,True
C005757,2023-02-11,SMB,EC,Referral,True
C005758,2024-12-24,SMB,MM,Partner,True
C005759,2024-04-21,Enterprise,ML,Partner,True
C005760,2022-11-09,Enterprise,SM,Paid Ads,True
C005761,2022-05-13,Mid-Market,SN,Partner,True
C005762,2023-01-02,Mid-Market,BB,Partner,True
C005763,2023-01-24,SMB,IE,Partner,False
C005764,2023-01-22,SMB,AO,Paid Ads,True
C005765,2022-08-31,Mid-Market,SE,Organic,True
C005766,2024-02-10,SMB,KZ,Partner,True
C005767,2024-06-17,Enterprise,FR,Paid Ads,False
C005768,2022-03-23,SMB,MT,Paid Ads,True
C005769,2023-07-29,SMB,TG,Partner,True
C005770,2022-09-20,Mid-Market,CU,Referral,True
C005771,2024-03-18,SMB,NL,Referral,True
C005772,2024-08-28,SMB,AL,Partner,True
C005773,2022-04-13,SMB,PW,Organic,True
C005774,2023-08-10,SMB,VU,Organic,False
C005775,2022-10-02,Mid-Market,SV,Referral,True
C005776,2024-08-10,Mid-Market,MW,Paid Ads,True
C005777,2024-01-30,Enterprise,EG,Organic,True
C005778,2023-08-31,Enterprise,CG,Organic,True
C005779,2024-06-16,Enterprise,CZ,Partner,True
C005780,2024-06-25,Mid-Market,KG,Referral,True
C005781,2024-10-05,SMB,BT,Partner,True
C005782,2023-05-20,SMB,SO,Organic,True
C005783,2024-01-10,SMB,SR,Organic,False
C005784,2024-02-10,SMB,EG,Paid Ads,False
C005785,2024-09-17,SMB,ES,Partner,True
C005786,2024-04-04,SMB,TO,Partner,True
C005787,2022-07-03,Mid-Market,BI,Paid Ads,True
C005788,2023-01-05,Enterprise,BS,Organic,True
C005789,2022-02-10,SMB,BB,Partner,False
C005790,2023-05-28,Enterprise,LC,Organic,True
C005791,2022-01-28,Mid-Market,LI,Partner,True
C005792,2024-07-06,SMB,GQ,Organic,True
C005793,2022-04-15,Mid-Market,TJ,Paid Ads,True
C005794,2023-04-21,SMB,UA,Paid Ads,True
C005795,2022-09-07,SMB,MM,Paid Ads,True
C005796,2023-11-22,SMB,CN,Partner,False
C005797,2023-05-21,Mid-Market,LT,Referral,True
C005798,2022-11-20,Mid-Market,ST,Partner,True
C005799,2023-08-11,Mid-Market,FM,Partner,True
C005800,2022-10-21,SMB,KE,Referral,True
C005801,2024-05-04,Mid-Market,SO,Paid Ads,False
C005802,2022-03-10,SMB,BF,Organic,True
C005803,2022-07-26,SMB,TR,Partner,True
C005804,2022-02-20,Enterprise,EC,Partner,True
C005805,2023-04-29,SMB,BE,Paid Ads,False
C005806,2023-06-11,Mid-Market,DE,Partner,True
C005807,2023-11-02,SMB,DE,Referral,True
C005808,2024-03-07,SMB,LV,Referral,True
C005809,2022-07-18,SMB,LT,Referral,True
C005810,2023-09-11,SMB,AZ,Organic,False
C005811,2024-04-08,SMB,TZ,Referral,True
C005812,2024-09-24,Mid-Market,KZ,Organic,True
C005813,2023-01-14,Enterprise,ME,Referral,True
C005814,2022-02-03,SMB,AO,Referral,False
C005815,2024-03-26,SMB,CO,Referral,False
C005816,2022-02-03,SMB,DM,Paid Ads,False
C005817,2022-05-13,Mid-Market,AO,Organic,True
C005818,2023-10-03,Enterprise,EC,Organic,True
C005819,2023-08-10,Enterprise,GE,Referral,True
C005820,2022-11-28,Mid-Market,GQ,Referral,True
C005821,2023-11-11,SMB,NL,Partner,True
C005822,2023-07-30,Enterprise,LS,Referral,True
C005823,2022-06-08,Enterprise,NG,Referral,True
C005824,2024-04-21,Mid-Market,TM,Paid Ads,True
C005825,2023-12-22,SMB,KE,Partner,True
C005826,2023-02-13,SMB,KP,Partner,True
C005827,2023-04-18,SMB,LK,Referral,False
C005828,2024-06-22,SMB,TT,Partner,True
C005829,2023-09-15,SMB,FM,Referral,True
C005830,2023-02-09,SMB,TZ,Partner,True
C005831,2022-06-24,SMB,PG,Paid Ads,True
C005832,2024-02-06,SMB,LI,Referral,True
C005833,2024-04-17,SMB,SC,Paid Ads,True
C005834,2022-08-31,SMB,NI,Referral,True
C005835,2022-07-09,SMB,MN,Partner,True
C005836,2024-10-03,Mid-Market,TN,Organic,True
C005837,2022-05-21,Mid-Market,BF,Organic,True
C005838,2022-11-20,SMB,PE,Referral,True
C005839,2024-01-14,Enterprise,GY,Organic,True
C005840,2023-10-14,SMB,GD,Paid Ads,True
C005841,2024-03-05,Enterprise,DE,Paid Ads,True
C005842,2022-10-30,SMB,IT,Partner,False
C005843,2022-04-19,SMB,ET,Paid Ads,False
C005844,2023-07-08,SMB,DE,Organic,True
C005845,2022-05-16,Mid-Market,BY,Partner,True
C005846,2023-11-23,Enterprise,KG,Organic,True
C005847,2022-03-01,SMB,SL,Paid Ads,True
C005848,2024-07-31,Mid-Market,LU,Partner,True
C005849,2024-01-30,Enterprise,AT,Paid Ads,True
C005850,2023-11-21,Enterprise,SG,Organic,True
C005851,2023-02-14,Mid-Market,NG,Organic,True
C005852,2024-04-10,SMB,AZ,Referral,True
C005853,2023-08-27,SMB,SE,Paid Ads,True
C005854,2023-04-08,SMB,CZ,Referral,True
C005855,2024-02-03,SMB,GM,Partner,True
C005856,2023-07-20,Mid-Market,KM,Paid Ads,False
C005857,2024-11-02,SMB,SM,Referral,False
C005858,2024-10-03,Enterprise,ST,Organic,False
C005859,2023-07-20,SMB,VE,Partner,True
C005860,2023-03-30,Mid-Market,IQ,Partner,True
C005861,2023-03-12,SMB,GR,Referral,True
C005862,2022-12-21,Mid-Market,US,Referral,False
C005863,2023-07-18,SMB,GW,Paid Ads,True
C005864,2024-10-12,Mid-Market,AD,Paid Ads,True
C005865,2022-09-24,SMB,LK,Organic,True
C005866,2022-11-02,SMB,SN,Organic,True
C005867,2022-01-26,Enterprise,NA,Organic,True
C005868,2022-05-25,Mid-Market,OM,Paid Ads,True
C005869,2022-06-02,Mid-Market,KR,Organic,True
C005870,2022-01-31,SMB,RO,Partner,False
C005871,2024-07-31,SMB,TD,Referral,False
C005872,2023-08-23,Enterprise,MT,Paid Ads,True
C005873,2023-02-24,SMB,CA,Referral,True
C005874,2023-05-11,SMB,GR,Paid Ads,True
C005875,2023-06-19,SMB,AF,Referral,True
C005876,2024-07-12,SMB,BI,Paid Ads,True
C005877,2022-09-22,SMB,GA,Partner,True
C005878,2022-08-13,SMB,SY,Partner,True
C005879,2023-05-27,Enterprise,SM,Partner,True
C005880,2022-10-01,SMB,MA,Paid Ads,False
C005881,2024-10-08,SMB,GR,Partner,True
C005882,2024-09-25,Enterprise,ML,Organic,True
C005883,2022-11-26,SMB,KP,Organic,True
C005884,2024-11-20,Enterprise,PT,Paid Ads,True
C005885,2023-06-17,SMB,VU,Referral,True
C005886,2024-09-22,SMB,MH,Referral,True
C005887,2024-06-21,Mid-Market,BZ,Referral,True
C005888,2022-02-26,SMB,KM,Paid Ads,True
C005889,2023-11-18,Mid-Market,TJ,Partner,True
C005890,2022-06-08,SMB,HN,Paid Ads,True
C005891,2023-01-17,SMB,GM,Organic,True
C005892,2022-02-18,SMB,AD,Organic,True
C005893,2023-03-14,SMB,EE,Partner,False
C005894,2023-12-27,Mid-Market,BI,Organic,True
C005895,2022-01-18,Mid-Market,IT,Referral,True
C005896,2023-08-09,SMB,HT,Organic,True
C005897,2023-06-23,Mid-Market,LB,Paid Ads,True
C005898,2022-05-12,Mid-Market,DZ,Partner,True
C005899,2022-04-08,Mid-Market,SI,Referral,True
C005900,2023-09-30,Enterprise,FJ,Paid Ads,True
C005901,2022-09-28,SMB,MY,Paid Ads,True
C005902,2023-04-18,Mid-Market,BW,Referral,False
C005903,2022-01-23,SMB,CO,Organic,True
C005904,2022-03-26,SMB,CO,Partner,False
C005905,2023-01-19,SMB,CF,Organic,True
C005906,2023-01-15,SMB,GH,Partner,True
C005907,2022-06-29,SMB,SB,Referral,True
C005908,2023-05-04,SMB,AU,Organic,False
C005909,2024-07-21,SMB,TL,Paid Ads,False
C005910,2022-11-05,Mid-Market,KZ,Organic,True
C005911,2022-08-12,SMB,PW,Referral,True
C005912,2023-09-17,SMB,BD,Partner,True
C005913,2024-03-13,Mid-Market,GM,Partner,True
C005914,2024-02-12,Mid-Market,AO,Organic,True
C005915,2024-07-15,Mid-Market,WS,Organic,False
C005916,2022-01-26,SMB,LT,Organic,True
C005917,2022-02-04,SMB,CL,Paid Ads,True
C005918,2023-03-15,Enterprise,OM,Referral,True
C005919,2022-01-04,SMB,TT,Partner,True
C005920,2023-04-11,Mid-Market,LB,Paid Ads,False
C005921,2023-01-25,SMB,CD,Organic,True
C005922,2022-05-11,SMB,RS,Organic,False
C005923,2022-06-26,SMB,BW,Partner,True
C005924,2022-04-11,SMB,JO,Paid Ads,False
C005925,2022-06-07,Enterprise,IS,Referral,True
C005926,2024-04-30,SMB,UA,Referral,True
C005927,2022-10-15,SMB,MH,Referral,True
C005928,2022-07-06,Mid-Market,FR,Referral,True
C005929,2022-11-11,Mid-Market,TR,Organic,True
C005930,2023-06-15,SMB,SG,Referral,False
C005931,2022-04-24,SMB,ME,Paid Ads,True
C005932,2024-08-06,Mid-Market,CM,Organic,True
C005933,2022-08-14,SMB,MX,Referral,True
C005934,2024-03-12,SMB,NR,Paid Ads,True
C005935,2024-11-18,Mid-Market,LS,Referral,True
C005936,2022-04-10,Mid-Market,ER,Referral,True
C005937,2022-10-10,SMB,MD,Partner,False
C005938,2023-01-18,Enterprise,ZA,Organic,True
C005939,2023-05-20,SMB,ID,Partner,True
C005940,2022-05-27,SMB,KI,Partner,True
C005941,2024-09-08,Enterprise,BF,Partner,True
C005942,2022-03-28,SMB,RW,Organic,False
C005943,2022-05-22,SMB,GQ,Organic,True
C005944,2024-08-29,Mid-Market,VN,Organic,True
C005945,2023-08-12,SMB,US,Paid Ads,True
C005946,2023-05-06,SMB,AR,Partner,True
C005947,2022-11-22,SMB,NI,Partner,False
C005948,2023-08-15,Mid-Market,DJ,Referral,True
C005949,2022-04-25,SMB,LT,Referral,True
C005950,2022-06-07,Mid-Market,LU,Partner,False
C005951,2023-06-01,SMB,ML,Referral,False
C005952,2024-04-16,Mid-Market,MW,Paid Ads,True
C005953,2022-03-31,SMB,PG,Organic,True
C005954,2024-07-21,SMB,JM,Partner,False
C005955,2022-05-28,SMB,VN,Referral,True
C005956,2023-05-29,SMB,MN,Referral,True
C005957,2024-10-13,Mid-Market,AT,Organic,True
C005958,2024-01-12,SMB,ST,Paid Ads,True
C005959,2024-10-23,SMB,CU,Paid Ads,True
C005960,2024-03-05,Mid-Market,NP,Partner,True
C005961,2022-10-25,SMB,KG,Partner,True
C005962,2022-08-13,SMB,VU,Paid Ads,True
C005963,2022-08-18,SMB,GT,Partner,True
C005964,2024-11-02,SMB,ID,Organic,True
C005965,2022-03-25,Enterprise,BF,Paid Ads,True
C005966,2023-03-10,SMB,KG,Organic,True
C005967,2024-06-27,SMB,PH,Partner,False
C005968,2022-12-21,SMB,JM,Referral,True
C005969,2023-04-05,Enterprise,SL,Partner,True
C005970,2024-12-03,Mid-Market,IL,Referral,True
C005971,2022-12-10,SMB,NZ,Paid Ads,False
C005972,2024-04-18,Enterprise,PG,Organic,True
C005973,2024-04-19,SMB,JP,Partner,True
C005974,2022-06-17,Mid-Market,LT,Partner,True
C005975,2024-09-24,SMB,GD,Paid Ads,True
C005976,2023-10-25,Enterprise,LV,Organic,False
C005977,2022-12-30,Mid-Market,CR,Organic,False
C005978,2024-01-14,Enterprise,TV,Organic,True
C005979,2023-04-01,SMB,BB,Organic,True
C005980,2024-04-03,Enterprise,JP,Paid Ads,True
C005981,2024-07-13,SMB,BG,Partner,False
C005982,2022-10-28,SMB,ET,Partner,True
C005983,2022-02-21,SMB,IN,Partner,False
C005984,2024-02-17,Mid-Market,KH,Paid Ads,False
C005985,2024-04-21,Enterprise,FI,Partner,False
C005986,2022-03-26,SMB,MV,Partner,True
C005987,2022-05-30,Mid-Market,UY,Partner,True
C005988,2022-04-26,SMB,SV,Paid Ads,True
C005989,2023-08-19,SMB,ML,Paid Ads,True
C005990,2023-10-13,SMB,NL,Paid Ads,False
C005991,2023-05-24,Enterprise,JP,Referral,True
C005992,2023-06-24,SMB,CI,Partner,True
C005993,2023-08-27,Mid-Market,GM,Paid Ads,True
C005994,2023-05-16,SMB,CD,Partner,False
C005995,2024-04-10,Enterprise,BN,Paid Ads,True
C005996,2024-06-25,Enterprise,AU,Partner,True
C005997,2022-09-26,Mid-Market,MK,Paid Ads,True
C005998,2022-10-17,SMB,SC,Referral,True
C005999,2024-11-12,SMB,GT,Organic,False
C006000,2023-10-04,SMB,TZ,Partner,True
C006001,2023-07-29,Mid-Market,TW,Partner,True
C006002,2022-01-11,Mid-Market,SN,Organic,True
C006003,2024-02-15,SMB,DJ,Organic,True
C006004,2023-10-11,SMB,LK,Referral,False
C006005,2023-11-15,SMB,BR,Paid Ads,True
C006006,2022-04-30,SMB,MM,Organic,True
C006007,2022-07-21,Mid-Market,AU,Referral,False
C006008,2022-09-28,SMB,NG,Organic,True
C006009,2024-12-17,Mid-Market,BJ,Organic,True
C006010,2022-05-02,Mid-Market,CU,Referral,True
C006011,2023-09-15,Mid-Market,CM,Paid Ads,True
C006012,2024-07-09,SMB,AL,Referral,True
C006013,2024-02-27,SMB,CM,Organic,True
C006014,2024-08-25,SMB,BA,Paid Ads,True
C006015,2024-02-04,Mid-Market,EE,Organic,True
C006016,2024-01-11,Mid-Market,QA,Referral,False
C006017,2022-12-21,Mid-Market,IT,Referral,True
C006018,2024-01-19,SMB,BD,Partner,True
C006019,2024-10-11,SMB,GA,Partner,False
C006020,2024-10-02,Enterprise,CZ,Referral,True
C006021,2024-05-30,Enterprise,NR,Organic,True
C006022,2024-07-07,SMB,GA,Referral,True
C006023,2024-08-05,SMB,NI,Organic,False
C006024,2022-03-04,Mid-Market,ID,Referral,False
C006025,2023-01-29,SMB,TW,Paid Ads,True
C006026,2024-08-15,SMB,NA,Paid Ads,True
C006027,2023-07-14,Mid-Market,SK,Partner,False
C006028,2023-05-12,Enterprise,OM,Referral,True
C006029,2022-07-16,Mid-Market,IR,Organic,False
C006030,2024-08-25,SMB,BZ,Partner,True
C006031,2022-05-07,SMB,AM,Organic,True
C006032,2023-06-01,Mid-Market,DJ,Paid Ads,True
C006033,2024-07-12,SMB,GH,Referral,False
C006034,2024-08-05,SMB,VE,Paid Ads,True
C006035,2024-05-11,SMB,BY,Referral,False
C006036,2024-03-17,Mid-Market,TR,Organic,True
C006037,2024-10-26,SMB,JP,Referral,True
C006038,2023-11-09,Mid-Market,NI,Referral,False
C006039,2023-02-15,SMB,KR,Referral,True
C006040,2024-11-08,SMB,LC,Referral,True
C006041,2023-05-15,SMB,SK,Organic,False
C006042,2022-06-22,SMB,VU,Paid Ads,True
C006043,2023-06-15,Enterprise,PA,Partner,True
C006044,2024-12-02,Mid-Market,GT,Partner,True
C006045,2024-10-14,SMB,LS,Referral,True
C006046,2024-01-16,SMB,ZW,Partner,False
C006047,2024-08-21,Mid-Market,PL,Partner,True
C006048,2022-02-23,Mid-Market,AO,Organic,True
C006049,2023-07-04,Mid-Market,PA,Organic,True
C006050,2023-08-24,SMB,EE,Organic,True
C006051,2023-01-08,Enterprise,CO,Referral,True
C006052,2023-10-10,SMB,CG,Organic,True
C006053,2024-05-28,SMB,AR,Referral,True
C006054,2024-10-03,SMB,VN,Referral,True
C006055,2022-02-01,Mid-Market,MN,Referral,True
C006056,2023-08-12,SMB,BY,Partner,True
C006057,2023-06-01,SMB,GM,Paid Ads,True
C006058,2024-04-22,Mid-Market,ER,Referral,True
C006059,2023-01-22,Mid-Market,SC,Referral,True
C006060,2022-11-07,SMB,PY,Paid Ads,True
C006061,2023-01-13,SMB,PT,Partner,True
C006062,2023-02-18,SMB,SI,Partner,True
C006063,2023-06-05,SMB,VN,Referral,True
C006064,2024-04-12,SMB,GE,Partner,False
C006065,2023-08-12,SMB,ET,Paid Ads,True
C006066,2023-12-30,Enterprise,SV,Partner,True
C006067,2024-01-07,Enterprise,MW,Referral,True
C006068,2024-01-29,SMB,LB,Organic,False
C006069,2022-08-27,SMB,PG,Organic,False
C006070,2023-03-06,SMB,UY,Paid Ads,True
C006071,2023-10-07,Mid-Market,FJ,Partner,True
C006072,2022-12-31,SMB,CV,Referral,False
C006073,2024-04-19,Enterprise,BT,Referral,True
C006074,2023-06-24,Mid-Market,KG,Organic,True
C006075,2022-08-25,SMB,SG,Organic,False
C006076,2022-08-13,SMB,CD,Partner,True
C006077,2023-03-21,SMB,PK,Organic,True
C006078,2022-09-20,Enterprise,CG,Paid Ads,True
C006079,2022-07-25,Mid-Market,CL,Organic,True
C006080,2022-07-02,SMB,NP,Paid Ads,True
C006081,2024-03-02,Mid-Market,TD,Partner,True
C006082,2023-07-15,Mid-Market,DE,Referral,True
C006083,2024-03-21,SMB,AL,Referral,True
C006084,2024-08-12,Mid-Market,BS,Paid Ads,True
C006085,2024-09-02,Mid-Market,BE,Partner,True
C006086,2022-10-21,Mid-Market,CN,Organic,True
C006087,2024-04-30,SMB,KI,Partner,False
C006088,2023-06-19,SMB,BW,Partner,True
C006089,2024-03-31,Mid-Market,GM,Partner,False
C006090,2024-11-22,Mid-Market,PK,Referral,True
C006091,2022-12-10,Mid-Market,BG,Referral,True
C006092,2022-03-14,SMB,MY,Organic,True
C006093,2022-12-25,SMB,CD,Partner,True
C006094,2024-09-07,Enterprise,CV,Partner,True
C006095,2024-09-22,SMB,SA,Organic,True
C006096,2023-09-09,SMB,ES,Referral,False
C006097,2024-07-05,SMB,SZ,Paid Ads,True
C006098,2024-04-14,SMB,ZW,Paid Ads,False
C006099,2022-01-06,SMB,RO,Paid Ads,True
C006100,2024-07-31,Enterprise,NR,Paid Ads,True
C006101,2024-05-08,Enterprise,BF,Paid Ads,True
C006102,2022-02-24,Mid-Market,AG,Paid Ads,True
C006103,2022-05-01,SMB,GB,Paid Ads,True
C006104,2024-08-03,SMB,PL,Partner,False
C006105,2024-02-13,SMB,MM,Organic,False
C006106,2023-05-28,Enterprise,BD,Referral,True
C006107,2024-08-04,SMB,TN,Partner,False
C006108,2024-08-10,SMB,TJ,Referral,False
C006109,2022-06-15,Enterprise,CZ,Paid Ads,True
C006110,2023-01-06,Enterprise,NR,Referral,True
C006111,2023-11-25,SMB,PA,Referral,True
C006112,2024-08-26,Enterprise,DK,Referral,True
C006113,2024-05-11,SMB,PE,Partner,True
C006114,2022-10-24,SMB,TD,Paid Ads,True
C006115,2024-03-09,Enterprise,GB,Paid Ads,True
C006116,2023-03-24,Mid-Market,SL,Organic,True
C006117,2022-05-05,Enterprise,PG,Paid Ads,True
C006118,2023-09-27,SMB,LU,Referral,True
C006119,2022-10-06,SMB,CL,Referral,True
C006120,2022-11-22,Enterprise,JO,Partner,False
C006121,2024-07-20,SMB,HR,Referral,False
C006122,2023-08-29,Enterprise,BZ,Organic,False
C006123,2024-11-21,Enterprise,AU,Partner,True
C006124,2023-08-05,Mid-Market,IE,Paid Ads,True
C006125,2024-07-10,Mid-Market,TN,Paid Ads,True
C006126,2022-01-13,SMB,SB,Organic,True
C006127,2022-08-18,SMB,PK,Partner,True
C006128,2022-08-20,SMB,LV,Partner,False
C006129,2023-02-12,SMB,BR,Paid Ads,True
C006130,2024-06-29,Enterprise,BO,Partner,True
C006131,2024-01-19,Mid-Market,BR,Paid Ads,True
C006132,2023-03-06,Mid-Market,KZ,Paid Ads,True
C006133,2024-03-02,Mid-Market,GR,Organic,False
C006134,2022-07-15,Enterprise,AR,Partner,False
C006135,2024-03-14,Mid-Market,TZ,Referral,False
C006136,2022-04-25,SMB,ER,Referral,True
C006137,2023-01-30,SMB,RS,Referral,True
C006138,2023-01-25,SMB,RS,Partner,True
C006139,2024-12-21,SMB,ES,Partner,True
C006140,2024-03-03,SMB,SK,Paid Ads,True
C006141,2023-08-05,SMB,KM,Organic,True
C006142,2022-12-14,SMB,DZ,Partner,False
C006143,2023-01-17,SMB,BD,Organic,True
C006144,2024-05-07,Mid-Market,GY,Paid Ads,True
C006145,2022-12-11,SMB,MC,Paid Ads,False
C006146,2024-05-30,SMB,BT,Paid Ads,True
C006147,2022-08-05,SMB,JP,Referral,True
C006148,2023-04-10,Mid-Market,VE,Paid Ads,True
C006149,2023-12-14,SMB,SK,Paid Ads,True
C006150,2024-08-01,Enterprise,KW,Partner,True
C006151,2023-04-23,SMB,MV,Paid Ads,True
C006152,2024-05-29,Mid-Market,ME,Partner,False
C006153,2024-09-03,Mid-Market,HN,Referral,False
C006154,2023-11-30,SMB,BR,Paid Ads,False
C006155,2024-11-27,Enterprise,ER,Paid Ads,False
C006156,2023-12-13,SMB,MX,Referral,True
C006157,2024-12-30,Enterprise,PA,Organic,True
C006158,2022-03-11,SMB,HT,Referral,False
C006159,2022-03-02,SMB,US,Paid Ads,True
C006160,2023-04-17,SMB,KR,Partner,False
C006161,2023-11-28,SMB,SL,Paid Ads,True
C006162,2024-06-29,Enterprise,TV,Paid Ads,True
C006163,2022-02-10,Enterprise,CD,Organic,True
C006164,2023-11-18,Enterprise,TG,Partner,True
C006165,2023-10-09,Mid-Market,LK,Organic,True
C006166,2022-03-17,Enterprise,BO,Partner,True
C006167,2022-09-01,SMB,TG,Referral,True
C006168,2023-05-11,SMB,MZ,Organic,False
C006169,2024-10-07,Enterprise,PG,Partner,True
C006170,2022-10-21,Mid-Market,TT,Organic,False
C006171,2022-01-28,SMB,GE,Organic,True
C006172,2024-05-20,SMB,US,Paid Ads,False
C006173,2022-06-18,SMB,KP,Partner,True
C006174,2024-12-04,SMB,IR,Referral,True
C006175,2022-11-23,Mid-Market,BR,Partner,True
C006176,2023-04-14,SMB,QA,Paid Ads,True
C006177,2022-08-15,Mid-Market,CA,Partner,True
C006178,2024-02-29,SMB,GA,Partner,False
C006179,2022-10-12,SMB,KH,Referral,True
C006180,2022-03-09,SMB,NR,Paid Ads,True
C006181,2022-05-03,SMB,IS,Partner,False
C006182,2023-09-26,SMB,MZ,Organic,False
C006183,2022-08-26,SMB,ZA,Organic,True
C006184,2022-06-11,Enterprise,MM,Partner,False
C006185,2023-07-16,SMB,RO,Organic,True
C006186,2023-05-06,SMB,EG,Organic,True
C006187,2023-07-13,SMB,GM,Paid Ads,True
C006188,2023-08-13,SMB,MU,Referral,False
C006189,2024-05-26,Enterprise,DM,Partner,True
C006190,2024-07-28,SMB,QA,Paid Ads,True
C006191,2024-03-14,SMB,KE,Paid Ads,True
C006192,2023-10-12,SMB,TZ,Paid Ads,True
C006193,2022-02-16,Mid-Market,NG,Referral,True
C006194,2023-07-12,SMB,JM,Paid Ads,True
C006195,2022-11-03,SMB,UZ,Organic,False
C006196,2023-04-06,SMB,AU,Referral,False
C006197,2022-07-30,SMB,UY,Paid Ads,True
C006198,2024-11-21,Mid-Market,MW,Referral,True
C006199,2024-12-20,Mid-Market,VC,Organic,False
C006200,2023-08-18,SMB,MX,Paid Ads,True
C006201,2023-11-10,Enterprise,NL,Organic,True
C006202,2022-09-18,Enterprise,CO,Organic,True
C006203,2022-08-13,Enterprise,TZ,Organic,True
C006204,2022-08-23,SMB,LV,Paid Ads,False
C006205,2022-09-11,SMB,BF,Referral,True
C006206,2024-10-14,Enterprise,PE,Paid Ads,True
C006207,2023-03-27,SMB,HR,Referral,True
