payment_id,customer_id,payment_date,amount,payment_status
P2299560,C004299,2024-09-27,129.99,Success
P2684880,C004299,2024-10-27,129.99,Success
P8094719,C004299,2024-11-26,129.99,Success
P9371717,C004299,2024-12-26,0.0,Failed
P3176912,C004300,2022-08-05,129.99,Success
P5214349,C004300,2022-09-04,129.99,Success
P7795105,C004300,2022-10-04,129.99,Success
P8728210,C004300,2022-11-03,129.99,Success
P7142169,C004300,2022-12-03,129.99,Success
P6614672,C004300,2023-01-02,129.99,Success
P5417247,C004300,2023-02-01,129.99,Success
P9517516,C004300,2023-03-03,129.99,Success
P1512747,C004300,2023-04-02,129.99,Success
P2383130,C004300,2023-05-02,129.99,Success
P7104478,C004300,2023-06-01,129.99,Success
P6306096,C004300,2023-07-01,129.99,Success
P2155296,C004300,2023-07-31,129.99,Success
P4762300,C004300,2023-08-30,129.99,Success
P6754409,C004300,2023-09-29,129.99,Success
P1351788,C004300,2023-10-29,129.99,Success
P4149111,C004300,2023-11-28,129.99,Success
P6437873,C004300,2023-12-28,129.99,Success
P4555001,C004301,2023-06-18,129.99,Success
P2468952,C004301,2023-07-18,129.99,Success
P4508762,C004301,2023-08-17,129.99,Success
P4248293,C004301,2023-09-16,129.99,Success
P5714538,C004301,2023-10-16,129.99,Success
P6890323,C004301,2023-11-15,129.99,Success
P7770818,C004301,2023-12-15,129.99,Success
P6751349,C004301,2024-01-14,129.99,Success
P4637493,C004301,2024-02-13,129.99,Success
P1733366,C004301,2024-03-14,129.99,Success
P8279394,C004301,2024-04-13,129.99,Success
P6828943,C004301,2024-05-13,129.99,Success
P2375324,C004301,2024-06-12,129.99,Success
P1329602,C004301,2024-07-12,129.99,Success
P5166011,C004301,2024-08-11,129.99,Success
P7766235,C004301,2024-09-10,129.99,Success
P4066356,C004301,2024-10-10,129.99,Success
P2291695,C004301,2024-11-09,129.99,Success
P6468178,C004301,2024-12-09,129.99,Success
P9666944,C004302,2022-03-31,29.99,Success
P4099415,C004302,2022-04-30,29.99,Success
P6206257,C004302,2022-05-30,29.99,Success
P1095214,C004302,2022-06-29,29.99,Success
P9669037,C004302,2022-07-29,29.99,Success
P2502662,C004302,2022-08-28,29.99,Success
P1648761,C004302,2022-09-27,29.99,Success
P5370732,C004302,2022-10-27,29.99,Success
P5890697,C004302,2022-11-26,29.99,Success
P1987670,C004302,2022-12-26,29.99,Success
P3392330,C004302,2023-01-25,29.99,Success
P1589058,C004302,2023-02-24,29.99,Success
P7860687,C004302,2023-03-26,29.99,Success
P5286361,C004302,2023-04-25,0.0,Failed
P1364145,C004302,2023-05-25,29.99,Success
P3495656,C004302,2023-06-24,29.99,Success
P7045868,C004302,2023-07-24,29.99,Success
P4630402,C004302,2023-08-23,0.0,Failed
P1759426,C004302,2023-09-22,29.99,Success
P4731544,C004302,2023-10-22,29.99,Success
P6502390,C004302,2023-11-21,29.99,Success
P1519239,C004302,2023-12-21,29.99,Success
P4140017,C004302,2024-01-20,29.99,Success
P9512015,C004302,2024-02-19,29.99,Success
P5081703,C004302,2024-03-20,29.99,Success
P7838109,C004302,2024-04-19,29.99,Success
P3818486,C004302,2024-05-19,29.99,Success
P5702417,C004302,2024-06-18,29.99,Success
P7269467,C004302,2024-07-18,29.99,Success
P4460214,C004302,2024-08-17,29.99,Success
P8795454,C004302,2024-09-16,29.99,Success
P7995590,C004302,2024-10-16,29.99,Success
P6473695,C004302,2024-11-15,29.99,Success
P2234586,C004302,2024-12-15,29.99,Success
P7779680,C004303,2024-05-24,29.99,Success
P1890066,C004303,2024-06-23,29.99,Success
P8090866,C004303,2024-07-23,29.99,Success
P9243353,C004303,2024-08-22,29.99,Success
P5819807,C004303,2024-09-21,29.99,Success
P6047631,C004303,2024-10-21,29.99,Success
P1566492,C004303,2024-11-20,29.99,Success
P7637313,C004303,2024-12-20,29.99,Success
P6714153,C004304,2024-09-13,59.99,Success
P7616241,C004304,2024-10-13,59.99,Success
P3819629,C004304,2024-11-12,59.99,Success
P5401283,C004304,2024-12-12,59.99,Success
P9416471,C004305,2022-03-10,59.99,Success
P4554960,C004305,2022-04-09,59.99,Success
P2835867,C004305,2022-05-09,59.99,Success
P7089699,C004305,2022-06-08,59.99,Success
P7703853,C004305,2022-07-08,59.99,Success
P6027834,C004305,2022-08-07,59.99,Success
P5003048,C004305,2022-09-06,59.99,Success
P3777411,C004305,2022-10-06,59.99,Success
P6209633,C004305,2022-11-05,59.99,Success
P6689806,C004305,2022-12-05,59.99,Success
P4954504,C004305,2023-01-04,59.99,Success
P5319662,C004305,2023-02-03,59.99,Success
P8804769,C004305,2023-03-05,59.99,Success
P1621703,C004305,2023-04-04,59.99,Success
P6981079,C004305,2023-05-04,59.99,Success
P5820980,C004305,2023-06-03,59.99,Success
P2062252,C004305,2023-07-03,59.99,Success
P1163195,C004305,2023-08-02,59.99,Success
P1919375,C004305,2023-09-01,59.99,Success
P3133983,C004305,2023-10-01,59.99,Success
P3477224,C004305,2023-10-31,59.99,Success
P6030905,C004305,2023-11-30,59.99,Success
P7986555,C004305,2023-12-30,59.99,Success
P9470167,C004305,2024-01-29,59.99,Success
P2726142,C004305,2024-02-28,59.99,Success
P9431437,C004305,2024-03-29,59.99,Success
P6173167,C004305,2024-04-28,0.0,Failed
P3427678,C004305,2024-05-28,59.99,Success
P8854674,C004305,2024-06-27,59.99,Success
P9113802,C004305,2024-07-27,59.99,Success
P2198253,C004305,2024-08-26,59.99,Success
P7936162,C004305,2024-09-25,59.99,Success
P9621458,C004305,2024-10-25,59.99,Success
P6905643,C004305,2024-11-24,59.99,Success
P8808861,C004305,2024-12-24,59.99,Success
P5693689,C004306,2022-09-03,59.99,Success
P9908703,C004306,2022-10-03,59.99,Success
P2722558,C004306,2022-11-02,59.99,Success
P2684133,C004306,2022-12-02,59.99,Success
P5597609,C004306,2023-01-01,59.99,Success
P5899510,C004306,2023-01-31,59.99,Success
P6704103,C004306,2023-03-02,59.99,Success
P1234672,C004306,2023-04-01,59.99,Success
P5018915,C004306,2023-05-01,59.99,Success
P1386106,C004306,2023-05-31,59.99,Success
P9583556,C004306,2023-06-30,59.99,Success
P7587591,C004306,2023-07-30,59.99,Success
P8989864,C004306,2023-08-29,59.99,Success
P2401223,C004306,2023-09-28,59.99,Success
P4796812,C004306,2023-10-28,59.99,Success
P7293161,C004306,2023-11-27,59.99,Success
P2098137,C004306,2023-12-27,59.99,Success
P8139187,C004306,2024-01-26,59.99,Success
P9253255,C004306,2024-02-25,59.99,Success
P8503297,C004306,2024-03-26,59.99,Success
P7932229,C004306,2024-04-25,59.99,Success
P6978322,C004306,2024-05-25,59.99,Success
P7622664,C004306,2024-06-24,59.99,Success
P6957685,C004306,2024-07-24,59.99,Success
P6501659,C004306,2024-08-23,59.99,Success
P2841575,C004306,2024-09-22,59.99,Success
P7211297,C004306,2024-10-22,59.99,Success
P7541488,C004306,2024-11-21,59.99,Success
P5287431,C004306,2024-12-21,59.99,Success
P2707988,C004307,2023-07-17,59.99,Success
P3757563,C004307,2023-08-16,59.99,Success
P9362833,C004307,2023-09-15,59.99,Success
P4863385,C004307,2023-10-15,59.99,Success
P7154380,C004307,2023-11-14,59.99,Success
P7154325,C004307,2023-12-14,59.99,Success
P6240853,C004307,2024-01-13,59.99,Success
P1209012,C004307,2024-02-12,59.99,Success
P2977511,C004307,2024-03-13,59.99,Success
P7320729,C004307,2024-04-12,59.99,Success
P9740928,C004307,2024-05-12,59.99,Success
P9811236,C004307,2024-06-11,59.99,Success
P9421699,C004307,2024-07-11,59.99,Success
P5724980,C004307,2024-08-10,59.99,Success
P7547759,C004307,2024-09-09,59.99,Success
P5809579,C004307,2024-10-09,59.99,Success
P2237118,C004307,2024-11-08,59.99,Success
P4743653,C004307,2024-12-08,59.99,Success
P4784097,C004308,2023-08-20,29.99,Success
P4237713,C004308,2023-09-19,29.99,Success
P4984495,C004308,2023-10-19,29.99,Success
P2197543,C004308,2023-11-18,29.99,Success
P1467230,C004308,2023-12-18,29.99,Success
P8191443,C004308,2024-01-17,29.99,Success
P5031170,C004308,2024-02-16,29.99,Success
P5299140,C004308,2024-03-17,29.99,Success
P6521595,C004308,2024-04-16,29.99,Success
P1977211,C004308,2024-05-16,29.99,Success
P6572482,C004308,2024-06-15,29.99,Success
P2261196,C004308,2024-07-15,29.99,Success
P3550206,C004308,2024-08-14,29.99,Success
P8019571,C004308,2024-09-13,29.99,Success
P5814079,C004308,2024-10-13,29.99,Success
P6493421,C004308,2024-11-12,29.99,Success
P4041990,C004308,2024-12-12,29.99,Success
P2631902,C004309,2023-02-28,129.99,Success
P8487099,C004309,2023-03-30,129.99,Success
P6666973,C004309,2023-04-29,129.99,Success
P1056570,C004309,2023-05-29,129.99,Success
P6973988,C004309,2023-06-28,0.0,Failed
P3120004,C004309,2023-07-28,129.99,Success
P1872582,C004309,2023-08-27,129.99,Success
P4174810,C004309,2023-09-26,129.99,Success
P8097374,C004309,2023-10-26,0.0,Failed
P7626670,C004309,2023-11-25,129.99,Success
P4932148,C004309,2023-12-25,129.99,Success
P5526308,C004309,2024-01-24,129.99,Success
P2142777,C004309,2024-02-23,129.99,Success
P6675784,C004309,2024-03-24,129.99,Success
P2802442,C004309,2024-04-23,129.99,Success
P2661617,C004309,2024-05-23,129.99,Success
P5556856,C004309,2024-06-22,129.99,Success
P9304273,C004309,2024-07-22,129.99,Success
P8299538,C004309,2024-08-21,129.99,Success
P2961101,C004309,2024-09-20,129.99,Success
P8216159,C004309,2024-10-20,129.99,Success
P1393419,C004309,2024-11-19,129.99,Success
P4068935,C004309,2024-12-19,129.99,Success
P3697670,C004310,2022-05-19,59.99,Success
P3915208,C004310,2022-06-18,59.99,Success
P1274324,C004310,2022-07-18,59.99,Success
P4070425,C004310,2022-08-17,59.99,Success
P6575365,C004310,2022-09-16,59.99,Success
P3591384,C004310,2022-10-16,59.99,Success
P3800147,C004310,2022-11-15,59.99,Success
P6312624,C004310,2022-12-15,59.99,Success
P3635160,C004310,2023-01-14,59.99,Success
P9756521,C004310,2023-02-13,59.99,Success
P8748122,C004310,2023-03-15,59.99,Success
P6443880,C004310,2023-04-14,59.99,Success
P9410197,C004310,2023-05-14,59.99,Success
P7333155,C004310,2023-06-13,59.99,Success
P3180290,C004310,2023-07-13,59.99,Success
P8965399,C004310,2023-08-12,59.99,Success
P1632047,C004310,2023-09-11,59.99,Success
P9328065,C004310,2023-10-11,59.99,Success
P6406634,C004310,2023-11-10,59.99,Success
P4113475,C004310,2023-12-10,59.99,Success
P8626931,C004310,2024-01-09,59.99,Success
P4500275,C004310,2024-02-08,59.99,Success
P1297018,C004310,2024-03-09,59.99,Success
P2556719,C004310,2024-04-08,59.99,Success
P3738326,C004310,2024-05-08,59.99,Success
P1342854,C004310,2024-06-07,59.99,Success
P2399834,C004310,2024-07-07,59.99,Success
P8259281,C004310,2024-08-06,59.99,Success
P4721150,C004310,2024-09-05,59.99,Success
P4652625,C004310,2024-10-05,59.99,Success
P3368680,C004310,2024-11-04,59.99,Success
P3421787,C004310,2024-12-04,59.99,Success
P7573618,C004311,2024-07-25,29.99,Success
P6909774,C004311,2024-08-24,29.99,Success
P2747069,C004311,2024-09-23,0.0,Failed
P9053564,C004311,2024-10-23,29.99,Success
P1653232,C004311,2024-11-22,29.99,Success
P7407655,C004311,2024-12-22,29.99,Success
P2353589,C004312,2022-06-27,0.0,Failed
P7180793,C004312,2022-07-27,129.99,Success
P9582490,C004312,2022-08-26,129.99,Success
P6720602,C004312,2022-09-25,129.99,Success
P2016691,C004312,2022-10-25,129.99,Success
P7164153,C004312,2022-11-24,129.99,Success
P6433212,C004312,2022-12-24,129.99,Success
P9077236,C004312,2023-01-23,129.99,Success
P8535366,C004312,2023-02-22,129.99,Success
P6617469,C004312,2023-03-24,129.99,Success
P5051619,C004312,2023-04-23,0.0,Failed
P8246633,C004312,2023-05-23,129.99,Success
P8339009,C004312,2023-06-22,129.99,Success
P3519364,C004312,2023-07-22,129.99,Success
P8998019,C004312,2023-08-21,129.99,Success
P3444084,C004312,2023-09-20,0.0,Failed
P7802935,C004312,2023-10-20,129.99,Success
P8464998,C004312,2023-11-19,129.99,Success
P1581085,C004312,2023-12-19,129.99,Success
P4982694,C004312,2024-01-18,129.99,Success
P5976565,C004312,2024-02-17,0.0,Failed
P9536602,C004312,2024-03-18,129.99,Success
P1957415,C004312,2024-04-17,129.99,Success
P2922813,C004312,2024-05-17,129.99,Success
P3988285,C004312,2024-06-16,129.99,Success
P3808140,C004312,2024-07-16,129.99,Success
P5454449,C004312,2024-08-15,129.99,Success
P3865441,C004312,2024-09-14,129.99,Success
P9592670,C004312,2024-10-14,129.99,Success
P6749820,C004312,2024-11-13,129.99,Success
P8309776,C004312,2024-12-13,129.99,Success
P3944642,C004313,2024-12-09,129.99,Success
P6074090,C004314,2024-05-14,0.0,Failed
P5583117,C004314,2024-06-13,0.0,Failed
P3052746,C004314,2024-07-13,29.99,Success
P6159114,C004314,2024-08-12,29.99,Success
P9101956,C004314,2024-09-11,29.99,Success
P9567407,C004314,2024-10-11,29.99,Success
P2435249,C004314,2024-11-10,0.0,Failed
P5048283,C004314,2024-12-10,29.99,Success
P2951202,C004315,2022-10-23,0.0,Failed
P1212111,C004315,2022-11-22,59.99,Success
P1772297,C004315,2022-12-22,59.99,Success
P4709290,C004315,2023-01-21,59.99,Success
P9541099,C004315,2023-02-20,59.99,Success
P4277187,C004315,2023-03-22,59.99,Success
P7678371,C004315,2023-04-21,59.99,Success
P6945038,C004315,2023-05-21,59.99,Success
P7813714,C004315,2023-06-20,59.99,Success
P7422708,C004315,2023-07-20,59.99,Success
P6171608,C004315,2023-08-19,59.99,Success
P7740891,C004315,2023-09-18,0.0,Failed
P8980890,C004315,2023-10-18,59.99,Success
P4750327,C004315,2023-11-17,59.99,Success
P8079459,C004315,2023-12-17,59.99,Success
P9420858,C004315,2024-01-16,59.99,Success
P5909343,C004315,2024-02-15,59.99,Success
P3407922,C004315,2024-03-16,59.99,Success
P6985007,C004315,2024-04-15,59.99,Success
P7924007,C004315,2024-05-15,59.99,Success
P5009091,C004315,2024-06-14,59.99,Success
P7054688,C004315,2024-07-14,59.99,Success
P8088339,C004315,2024-08-13,59.99,Success
P2788347,C004315,2024-09-12,59.99,Success
P3592953,C004315,2024-10-12,59.99,Success
P2348687,C004315,2024-11-11,0.0,Failed
P1360996,C004315,2024-12-11,59.99,Success
P7373870,C004316,2022-05-28,59.99,Success
P5234140,C004316,2022-06-27,59.99,Success
P8069351,C004316,2022-07-27,59.99,Success
P3673565,C004316,2022-08-26,59.99,Success
P8066129,C004316,2022-09-25,59.99,Success
P6940720,C004316,2022-10-25,59.99,Success
P6208789,C004316,2022-11-24,59.99,Success
P1684935,C004316,2022-12-24,59.99,Success
P5715859,C004316,2023-01-23,0.0,Failed
P7719006,C004316,2023-02-22,59.99,Success
P4889705,C004316,2023-03-24,59.99,Success
P4722632,C004316,2023-04-23,59.99,Success
P9262215,C004316,2023-05-23,59.99,Success
P5304644,C004316,2023-06-22,59.99,Success
P5237865,C004316,2023-07-22,0.0,Failed
P4992061,C004316,2023-08-21,59.99,Success
P2754741,C004316,2023-09-20,59.99,Success
P9324725,C004316,2023-10-20,59.99,Success
P2613192,C004316,2023-11-19,59.99,Success
P7949001,C004316,2023-12-19,59.99,Success
P3789833,C004316,2024-01-18,59.99,Success
P2850286,C004316,2024-02-17,59.99,Success
P2198475,C004316,2024-03-18,0.0,Failed
P5145271,C004316,2024-04-17,59.99,Success
P9171540,C004316,2024-05-17,59.99,Success
P9960420,C004316,2024-06-16,59.99,Success
P7248741,C004316,2024-07-16,59.99,Success
P2943304,C004316,2024-08-15,59.99,Success
P3607274,C004316,2024-09-14,59.99,Success
P9983252,C004316,2024-10-14,0.0,Failed
P8402469,C004316,2024-11-13,59.99,Success
P2974652,C004316,2024-12-13,59.99,Success
P9103074,C004317,2022-11-09,129.99,Success
P5644273,C004317,2022-12-09,0.0,Failed
P6537294,C004317,2023-01-08,129.99,Success
P7134835,C004317,2023-02-07,129.99,Success
P2811634,C004317,2023-03-09,129.99,Success
P1859007,C004317,2023-04-08,129.99,Success
P1507794,C004317,2023-05-08,129.99,Success
P9075156,C004317,2023-06-07,129.99,Success
P4540631,C004317,2023-07-07,129.99,Success
P9074207,C004317,2023-08-06,129.99,Success
P6102477,C004317,2023-09-05,0.0,Failed
P1505318,C004317,2023-10-05,129.99,Success
P3331878,C004317,2023-11-04,129.99,Success
P1716625,C004317,2023-12-04,129.99,Success
P5826145,C004317,2024-01-03,129.99,Success
P3221788,C004317,2024-02-02,129.99,Success
P6255977,C004317,2024-03-03,129.99,Success
P1359977,C004318,2022-01-27,129.99,Success
P6353234,C004318,2022-02-26,129.99,Success
P1061945,C004318,2022-03-28,129.99,Success
P5493662,C004318,2022-04-27,129.99,Success
P9006208,C004318,2022-05-27,129.99,Success
P9522712,C004318,2022-06-26,129.99,Success
P2810975,C004318,2022-07-26,129.99,Success
P8949191,C004318,2022-08-25,129.99,Success
P1555794,C004318,2022-09-24,129.99,Success
P1221323,C004318,2022-10-24,129.99,Success
P1572911,C004318,2022-11-23,129.99,Success
P4721113,C004318,2022-12-23,129.99,Success
P5014141,C004318,2023-01-22,129.99,Success
P5582289,C004318,2023-02-21,129.99,Success
P2334916,C004318,2023-03-23,129.99,Success
P6653381,C004318,2023-04-22,129.99,Success
P5254105,C004318,2023-05-22,129.99,Success
P3364235,C004318,2023-06-21,129.99,Success
P9747699,C004318,2023-07-21,129.99,Success
P1242805,C004318,2023-08-20,129.99,Success
P8053319,C004318,2023-09-19,129.99,Success
P2613631,C004318,2023-10-19,129.99,Success
P1994902,C004318,2023-11-18,129.99,Success
P8037282,C004318,2023-12-18,129.99,Success
P3898811,C004318,2024-01-17,129.99,Success
P7231226,C004318,2024-02-16,0.0,Failed
P7936860,C004318,2024-03-17,129.99,Success
P1941390,C004318,2024-04-16,129.99,Success
P6691905,C004318,2024-05-16,129.99,Success
P8185142,C004318,2024-06-15,129.99,Success
P9738225,C004318,2024-07-15,129.99,Success
P7192611,C004318,2024-08-14,129.99,Success
P3339033,C004318,2024-09-13,129.99,Success
P7310640,C004318,2024-10-13,129.99,Success
P4347165,C004318,2024-11-12,129.99,Success
P9843387,C004318,2024-12-12,129.99,Success
P5907920,C004319,2023-03-31,29.99,Success
P4377312,C004319,2023-04-30,29.99,Success
P5339219,C004319,2023-05-30,29.99,Success
P6038819,C004319,2023-06-29,29.99,Success
P7852020,C004319,2023-07-29,29.99,Success
P9290975,C004319,2023-08-28,29.99,Success
P9720722,C004319,2023-09-27,29.99,Success
P8909043,C004319,2023-10-27,0.0,Failed
P1550332,C004319,2023-11-26,29.99,Success
P7785258,C004319,2023-12-26,29.99,Success
P8520726,C004319,2024-01-25,29.99,Success
P7357327,C004319,2024-02-24,29.99,Success
P1438992,C004319,2024-03-25,29.99,Success
P2465205,C004319,2024-04-24,29.99,Success
P5953100,C004319,2024-05-24,0.0,Failed
P1919206,C004319,2024-06-23,29.99,Success
P4875118,C004319,2024-07-23,29.99,Success
P9346067,C004319,2024-08-22,29.99,Success
P9356629,C004319,2024-09-21,29.99,Success
P2603167,C004319,2024-10-21,0.0,Failed
P8559187,C004319,2024-11-20,29.99,Success
P4746989,C004319,2024-12-20,29.99,Success
P8366975,C004320,2024-10-31,129.99,Success
P5112639,C004320,2024-11-30,129.99,Success
P5156660,C004320,2024-12-30,129.99,Success
P8232008,C004321,2023-09-23,129.99,Success
P1609578,C004321,2023-10-23,129.99,Success
P7401606,C004321,2023-11-22,129.99,Success
P5606452,C004321,2023-12-22,129.99,Success
P8652531,C004321,2024-01-21,0.0,Failed
P5981738,C004321,2024-02-20,129.99,Success
P3319086,C004321,2024-03-21,129.99,Success
P7006720,C004321,2024-04-20,129.99,Success
P7364537,C004321,2024-05-20,129.99,Success
P1508447,C004321,2024-06-19,129.99,Success
P6633211,C004321,2024-07-19,129.99,Success
P4874553,C004321,2024-08-18,129.99,Success
P5824942,C004321,2024-09-17,129.99,Success
P7245703,C004321,2024-10-17,129.99,Success
P3202603,C004321,2024-11-16,129.99,Success
P3362975,C004321,2024-12-16,129.99,Success
P6623964,C004322,2024-02-07,59.99,Success
P1999818,C004322,2024-03-08,59.99,Success
P7809059,C004322,2024-04-07,59.99,Success
P5022411,C004322,2024-05-07,59.99,Success
P4740024,C004322,2024-06-06,59.99,Success
P7178086,C004322,2024-07-06,59.99,Success
P2718152,C004322,2024-08-05,59.99,Success
P7625085,C004322,2024-09-04,59.99,Success
P3857757,C004322,2024-10-04,59.99,Success
P5638023,C004322,2024-11-03,59.99,Success
P6268331,C004322,2024-12-03,59.99,Success
P2065279,C004323,2022-04-09,59.99,Success
P9281172,C004323,2022-05-09,59.99,Success
P7364878,C004323,2022-06-08,59.99,Success
P2672785,C004323,2022-07-08,59.99,Success
P6028205,C004323,2022-08-07,59.99,Success
P7821378,C004323,2022-09-06,0.0,Failed
P1803726,C004323,2022-10-06,59.99,Success
P1495073,C004323,2022-11-05,59.99,Success
P9485924,C004323,2022-12-05,0.0,Failed
P2657965,C004323,2023-01-04,59.99,Success
