subscription_id,customer_id,plan_type,start_date,end_date,monthly_price
S503457,C004929,Enterprise,2024-10-15,,129.99
S785847,C004930,Enterprise,2023-07-27,,129.99
S409543,C004931,Basic,2023-06-16,,29.99
S908164,C004932,Enterprise,2022-08-29,,129.99
S298907,C004933,Enterprise,2023-05-04,,129.99
S922513,C004934,Pro,2023-10-09,,59.99
S137939,C004935,Enterprise,2023-08-23,,129.99
S226682,C004936,Pro,2024-09-13,,59.99
S804478,C004937,Enterprise,2023-07-12,,129.99
S721926,C004938,Enterprise,2023-09-03,,129.99
S704386,C004939,Basic,2024-02-20,,29.99
S559299,C004940,Pro,2022-03-18,,59.99
S554137,C004941,Basic,2024-05-08,,29.99
S180533,C004942,Enterprise,2024-04-19,,129.99
S662317,C004943,Pro,2023-04-26,,59.99
S426305,C004944,Basic,2024-07-26,,29.99
S726467,C004945,Enterprise,2023-04-07,,129.99
S270850,C004946,Basic,2023-01-01,,29.99
S850139,C004947,Enterprise,2024-01-03,,129.99
S614217,C004948,Pro,2024-09-15,,59.99
S729316,C004949,Enterprise,2023-09-08,,129.99
S261164,C004950,Pro,2023-01-12,,59.99
S952262,C004951,Enterprise,2024-01-01,2024-09-27,129.99
S899440,C004952,Basic,2022-12-30,,29.99
S704490,C004953,Basic,2023-11-04,,29.99
S241315,C004954,Pro,2024-08-28,,59.99
S909153,C004955,Basic,2022-06-14,,29.99
S798063,C004956,Pro,2023-11-23,,59.99
S323553,C004957,Basic,2024-03-30,,29.99
S594072,C004958,Pro,2023-01-20,2023-06-19,59.99
S647514,C004959,Pro,2024-07-07,,59.99
S504075,C004960,Enterprise,2024-11-25,,129.99
S367267,C004961,Basic,2023-07-03,2024-11-24,29.99
S507539,C004962,Enterprise,2023-11-01,,129.99
S171610,C004963,Pro,2024-02-02,,59.99
S290120,C004964,Enterprise,2024-02-06,,129.99
S876634,C004965,Pro,2023-07-24,,59.99
S134419,C004966,Basic,2023-02-22,,29.99
S162438,C004967,Enterprise,2024-10-06,,129.99
S970493,C004968,Pro,2023-07-03,,59.99
S550181,C004969,Pro,2023-01-24,,59.99
S806503,C004970,Pro,2022-03-01,,59.99
S215518,C004971,Basic,2024-03-13,,29.99
S552588,C004972,Basic,2023-09-29,,29.99
S774465,C004973,Basic,2023-10-14,,29.99
S185845,C004974,Basic,2022-02-23,,29.99
S865318,C004975,Basic,2024-01-17,,29.99
S800631,C004976,Basic,2024-07-16,,29.99
S812556,C004977,Enterprise,2024-07-21,2024-12-31,129.99
S305171,C004978,Enterprise,2022-05-30,2023-03-26,129.99
S474527,C004979,Basic,2022-07-30,2023-08-24,29.99
S881755,C004980,Enterprise,2024-05-02,,129.99
S709022,C004981,Enterprise,2024-09-29,2024-12-31,129.99
S242247,C004982,Enterprise,2024-11-12,,129.99
S926309,C004983,Basic,2023-08-14,,29.99
S220609,C004984,Basic,2024-07-23,,29.99
S729180,C004985,Pro,2022-12-10,2024-01-04,59.99
S790073,C004986,Pro,2022-11-23,,59.99
S835171,C004987,Enterprise,2022-08-29,,129.99
S955070,C004988,Enterprise,2024-03-09,,129.99
S121143,C004989,Basic,2022-09-23,,29.99
S505697,C004990,Enterprise,2022-09-24,,129.99
S698443,C004991,Enterprise,2023-08-17,,129.99
S674171,C004992,Pro,2023-01-26,,59.99
S476764,C004993,Basic,2024-12-06,,29.99
S193379,C004994,Basic,2023-09-19,2024-05-16,29.99
S891186,C004995,Basic,2024-01-13,,29.99
S931108,C004996,Basic,2023-11-27,2024-08-23,29.99
S644071,C004997,Pro,2022-06-13,,59.99
S924205,C004998,Basic,2024-06-04,,29.99
S208232,C004999,Pro,2024-10-15,,59.99
S683844,C005000,Enterprise,2023-05-03,,129.99
S367500,C005001,Basic,2024-07-05,,29.99
S946487,C005002,Enterprise,2022-07-29,,129.99
S144565,C005003,Pro,2025-01-04,,59.99
S179038,C005004,Enterprise,2023-05-07,,129.99
S207171,C005005,Enterprise,2023-10-07,2024-12-31,129.99
S943518,C005006,Pro,2022-06-13,,59.99
S347553,C005007,Enterprise,2024-01-31,,129.99
S376417,C005008,Pro,2023-12-18,2024-12-31,59.99
S469514,C005009,Pro,2024-06-05,,59.99
S112116,C005010,Basic,2024-01-22,2024-12-31,29.99
S950977,C005011,Enterprise,2022-07-14,,129.99
S968886,C005012,Enterprise,2025-01-01,,129.99
S534079,C005013,Enterprise,2022-07-06,,129.99
S578919,C005014,Basic,2024-08-19,,29.99
S553192,C005015,Pro,2023-06-21,2024-09-13,59.99
S817495,C005016,Enterprise,2022-02-02,2022-11-29,129.99
S672923,C005017,Enterprise,2022-06-03,,129.99
S785623,C005018,Pro,2022-10-10,,59.99
S370418,C005019,Basic,2023-07-24,,29.99
S387498,C005020,Basic,2022-10-23,,29.99
S250025,C005021,Basic,2024-01-17,,29.99
S789884,C005022,Enterprise,2024-02-11,,129.99
S750429,C005023,Basic,2023-04-05,,29.99
S782143,C005024,Pro,2024-05-20,,59.99
S552018,C005025,Pro,2024-01-14,,59.99
S989163,C005026,Basic,2024-12-01,,29.99
S576199,C005027,Basic,2022-11-02,2023-10-28,29.99
S509505,C005028,Pro,2024-12-29,,59.99
S304735,C005029,Enterprise,2022-05-06,2023-06-30,129.99
S509726,C005030,Basic,2023-05-06,,29.99
S245735,C005031,Pro,2024-01-16,,59.99
S520326,C005032,Enterprise,2022-10-12,,129.99
S407749,C005033,Basic,2023-07-31,,29.99
S643951,C005034,Enterprise,2024-04-19,2024-12-31,129.99
S115019,C005035,Pro,2022-04-06,,59.99
S819723,C005036,Basic,2024-01-15,,29.99
S738320,C005037,Pro,2023-11-23,,59.99
S188921,C005038,Pro,2022-08-09,,59.99
S509185,C005039,Basic,2022-06-30,,29.99
S906069,C005040,Pro,2023-06-21,,59.99
S518400,C005041,Enterprise,2025-01-03,,129.99
S423424,C005042,Pro,2022-04-14,2023-01-09,59.99
S233666,C005043,Enterprise,2023-07-11,,129.99
S519452,C005044,Pro,2023-03-01,,59.99
S761993,C005045,Enterprise,2024-01-20,,129.99
S606584,C005046,Enterprise,2024-01-16,,129.99
S231004,C005047,Enterprise,2024-02-06,,129.99
S496863,C005048,Pro,2023-03-14,,59.99
S621809,C005049,Basic,2022-09-20,,29.99
S961426,C005050,Enterprise,2023-04-11,,129.99
S146981,C005051,Enterprise,2022-12-26,,129.99
S481600,C005052,Basic,2023-07-08,,29.99
S316302,C005053,Pro,2023-08-14,,59.99
S254683,C005054,Basic,2022-02-19,,29.99
S386802,C005055,Pro,2024-07-21,,59.99
S456728,C005056,Basic,2022-11-14,,29.99
S968015,C005057,Basic,2023-02-02,,29.99
S971515,C005058,Enterprise,2023-04-07,,129.99
S646306,C005059,Basic,2023-04-27,,29.99
S977571,C005060,Pro,2022-09-07,,59.99
S749384,C005061,Enterprise,2024-11-11,,129.99
S509446,C005062,Pro,2023-08-11,,59.99
S288484,C005063,Basic,2022-02-27,,29.99
S990476,C005064,Basic,2024-10-23,,29.99
S108655,C005065,Basic,2022-12-20,2023-07-18,29.99
S867715,C005066,Enterprise,2024-03-21,,129.99
S308895,C005067,Basic,2023-03-15,,29.99
S853917,C005068,Basic,2024-03-31,,29.99
S489511,C005069,Basic,2023-10-02,2024-08-27,29.99
S445387,C005070,Pro,2022-10-11,,59.99
S753971,C005071,Enterprise,2024-07-12,,129.99
S796130,C005072,Basic,2023-10-18,,29.99
S233038,C005073,Basic,2023-06-02,2023-12-29,29.99
S845650,C005074,Enterprise,2023-05-24,,129.99
S733897,C005075,Basic,2024-06-26,,29.99
S254019,C005076,Basic,2022-11-09,,29.99
S880319,C005077,Enterprise,2022-08-08,2023-07-04,129.99
S214297,C005078,Basic,2023-06-30,,29.99
S832272,C005079,Pro,2022-05-26,,59.99
S394689,C005080,Enterprise,2023-01-15,2023-06-14,129.99
S636864,C005081,Basic,2023-01-02,2024-06-25,29.99
S828410,C005082,Basic,2023-08-28,,29.99
S975008,C005083,Basic,2023-12-21,2024-12-31,29.99
S822652,C005084,Pro,2022-10-11,2023-05-09,59.99
S893064,C005085,Pro,2023-10-26,,59.99
S220331,C005086,Basic,2023-12-13,,29.99
S339165,C005087,Pro,2023-08-09,2024-03-06,59.99
S615989,C005088,Basic,2023-10-12,,29.99
S626645,C005089,Enterprise,2024-04-04,2024-09-01,129.99
S144705,C005090,Basic,2022-12-14,2023-03-14,29.99
S257919,C005091,Enterprise,2023-01-12,2024-04-06,129.99
S528238,C005092,Pro,2024-02-28,,59.99
S950152,C005093,Pro,2024-08-23,2024-12-31,59.99
S479188,C005094,Basic,2022-02-09,2023-03-06,29.99
S573598,C005095,Enterprise,2022-12-16,,129.99
S463674,C005096,Pro,2022-11-05,,59.99
S323563,C005097,Basic,2022-06-29,,29.99
S626666,C005098,Enterprise,2023-10-28,,129.99
S304914,C005099,Enterprise,2022-02-10,2022-09-08,129.99
S617986,C005100,Enterprise,2024-09-02,,129.99
S429847,C005101,Enterprise,2022-09-06,,129.99
S884179,C005102,Pro,2022-04-11,,59.99
S770453,C005103,Basic,2023-02-28,,29.99
S442816,C005104,Pro,2022-03-22,,59.99
S588574,C005105,Basic,2023-09-21,,29.99
S684160,C005106,Enterprise,2022-03-09,,129.99
S447203,C005107,Basic,2023-02-02,2023-05-03,29.99
S363995,C005108,Basic,2023-08-21,,29.99
S341593,C005109,Pro,2024-07-18,,59.99
S652879,C005110,Enterprise,2023-08-01,,129.99
S594641,C005111,Basic,2022-11-25,,29.99
S374722,C005112,Basic,2024-03-28,,29.99
S595782,C005113,Pro,2023-10-28,,59.99
S497267,C005114,Pro,2024-03-08,,59.99
S658132,C005115,Enterprise,2023-02-24,,129.99
S672503,C005116,Basic,2022-01-22,,29.99
S436543,C005117,Pro,2024-07-14,,59.99
S968006,C005118,Enterprise,2023-02-01,,129.99
S182869,C005119,Enterprise,2024-09-27,,129.99
S235666,C005120,Enterprise,2024-08-23,,129.99
S595596,C005121,Basic,2024-02-24,,29.99
S817241,C005122,Pro,2022-04-27,2022-09-24,59.99
S508971,C005123,Basic,2024-09-07,,29.99
S733525,C005124,Enterprise,2024-03-18,,129.99
S489459,C005125,Basic,2024-06-16,,29.99
S515374,C005126,Enterprise,2022-02-27,,129.99
S604118,C005127,Basic,2022-08-31,2022-12-29,29.99
S186192,C005128,Pro,2024-06-13,,59.99
S376119,C005129,Pro,2024-06-07,,59.99
S766443,C005130,Basic,2022-01-14,,29.99
S944386,C005131,Basic,2022-01-21,,29.99
S400056,C005132,Pro,2022-03-03,2023-01-27,59.99
S420750,C005133,Pro,2023-05-19,2024-08-11,59.99
S583771,C005134,Pro,2024-06-26,,59.99
S314687,C005135,Pro,2022-10-01,,59.99
S724069,C005136,Basic,2022-07-25,,29.99
S201381,C005137,Enterprise,2023-03-05,2024-08-26,129.99
S992645,C005138,Basic,2024-11-11,,29.99
S338112,C005139,Pro,2022-04-22,,59.99
S390064,C005140,Basic,2023-07-13,,29.99
S272624,C005141,Enterprise,2024-11-17,2024-12-31,129.99
S982901,C005142,Enterprise,2022-11-07,,129.99
S129874,C005143,Enterprise,2022-09-22,,129.99
S886437,C005144,Basic,2024-11-28,,29.99
S316029,C005145,Basic,2022-11-07,,29.99
S337278,C005146,Enterprise,2024-09-28,,129.99
S728889,C005147,Pro,2023-11-04,,59.99
S481992,C005148,Enterprise,2022-04-29,,129.99
S669101,C005149,Enterprise,2023-02-23,,129.99
S953250,C005150,Enterprise,2023-02-22,,129.99
S533434,C005151,Enterprise,2022-06-28,,129.99
S869300,C005152,Enterprise,2023-02-16,,129.99
S631196,C005153,Enterprise,2022-05-07,,129.99
S599292,C005154,Basic,2023-11-21,,29.99
S156295,C005155,Enterprise,2022-12-25,,129.99
S221219,C005156,Enterprise,2025-01-10,2024-12-31,129.99
S719460,C005157,Pro,2022-10-23,,59.99
S736490,C005158,Basic,2023-02-09,,29.99
S558337,C005159,Pro,2023-01-28,2024-06-21,59.99
S233760,C005160,Basic,2023-08-01,,29.99
S711709,C005161,Pro,2023-01-30,2024-01-25,59.99
S320888,C005162,Basic,2022-11-10,,29.99
S267958,C005163,Basic,2022-06-09,,29.99
S731328,C005164,Basic,2022-08-26,2023-06-22,29.99
S683792,C005165,Pro,2024-08-17,,59.99
S560295,C005166,Basic,2023-01-09,,29.99
S316782,C005167,Basic,2024-03-24,2024-12-31,29.99
S867385,C005168,Enterprise,2022-11-19,2023-11-14,129.99
S650880,C005169,Enterprise,2022-01-19,,129.99
S515595,C005170,Basic,2022-10-31,,29.99
S424695,C005171,Enterprise,2024-06-28,,129.99
S368265,C005172,Pro,2023-02-15,2024-08-08,59.99
S331924,C005173,Basic,2024-06-06,2024-09-04,29.99
S531101,C005174,Pro,2022-04-26,,59.99
S113129,C005175,Pro,2023-08-01,,59.99
S571105,C005176,Basic,2023-05-28,,29.99
S269926,C005177,Pro,2023-12-07,2024-07-04,59.99
S262167,C005178,Enterprise,2023-09-03,,129.99
S289776,C005179,Basic,2022-02-16,,29.99
S664937,C005180,Enterprise,2023-12-05,,129.99
S709252,C005181,Basic,2022-02-21,,29.99
S663279,C005182,Basic,2022-07-05,2023-10-28,29.99
S682585,C005183,Basic,2024-06-14,,29.99
S561755,C005184,Pro,2023-11-23,,59.99
S374127,C005185,Basic,2022-05-14,,29.99
S325961,C005186,Enterprise,2022-09-02,,129.99
S307158,C005187,Enterprise,2023-05-16,,129.99
S413906,C005188,Basic,2022-02-01,,29.99
S477647,C005189,Enterprise,2024-11-08,,129.99
S979259,C005190,Enterprise,2024-01-03,,129.99
S274168,C005191,Pro,2024-06-30,,59.99
S138465,C005192,Enterprise,2023-04-22,,129.99
S792199,C005193,Pro,2023-04-29,,59.99
S669461,C005194,Pro,2024-11-08,2024-12-31,59.99
S199091,C005195,Pro,2022-03-26,,59.99
S364633,C005196,Basic,2024-01-06,,29.99
S315570,C005197,Enterprise,2023-04-15,2024-03-10,129.99
S950785,C005198,Pro,2023-08-11,,59.99
S706368,C005199,Enterprise,2023-08-14,,129.99
S217928,C005200,Enterprise,2023-09-10,,129.99
S424310,C005201,Enterprise,2024-01-27,,129.99
S202842,C005202,Pro,2022-02-28,,59.99
S290123,C005203,Basic,2024-03-08,,29.99
S507684,C005204,Basic,2024-10-30,,29.99
S590400,C005205,Enterprise,2022-05-16,,129.99
S192639,C005206,Enterprise,2024-02-05,,129.99
S841889,C005207,Pro,2022-05-20,,59.99
S686270,C005208,Basic,2023-03-08,,29.99
S927624,C005209,Enterprise,2023-06-14,2024-04-09,129.99
S756323,C005210,Pro,2023-03-01,,59.99
S187203,C005211,Enterprise,2024-01-19,,129.99
S861907,C005212,Enterprise,2024-11-08,,129.99
S466595,C005213,Pro,2022-08-24,,59.99
S960113,C005214,Pro,2024-07-01,,59.99
S755804,C005215,Enterprise,2022-09-01,,129.99
S700536,C005216,Enterprise,2023-03-29,,129.99
S176809,C005217,Pro,2022-10-20,,59.99
S701681,C005218,Enterprise,2023-01-21,2024-07-14,129.99
S318705,C005219,Basic,2022-03-05,2022-09-01,29.99
S822833,C005220,Pro,2023-11-07,,59.99
S704190,C005221,Pro,2023-07-30,,59.99
S519167,C005222,Pro,2024-08-14,2024-12-31,59.99
S644910,C005223,Pro,2023-03-28,,59.99
S611826,C005224,Pro,2024-12-22,,59.99
S478410,C005225,Pro,2023-01-29,2023-10-26,59.99
S175395,C005226,Enterprise,2022-10-01,,129.99
S913231,C005227,Basic,2022-12-15,,29.99
S609111,C005228,Pro,2024-02-26,,59.99
S176518,C005229,Pro,2023-08-12,,59.99
S330748,C005230,Enterprise,2023-03-13,,129.99
S674332,C005231,Enterprise,2022-03-09,,129.99
S938281,C005232,Enterprise,2022-03-13,,129.99
S553355,C005233,Pro,2023-05-27,,59.99
S236605,C005234,Pro,2023-10-21,,59.99
S812587,C005235,Basic,2024-07-25,2024-10-23,29.99
S525766,C005236,Pro,2024-03-10,,59.99
S128907,C005237,Basic,2023-04-30,,29.99
S185980,C005238,Basic,2024-01-23,2024-06-21,29.99
S211424,C005239,Basic,2023-04-10,,29.99
S651225,C005240,Pro,2024-02-12,,59.99
S396808,C005241,Basic,2022-11-05,,29.99
S308467,C005242,Basic,2022-12-03,,29.99
S623649,C005243,Pro,2024-09-28,,59.99
S894968,C005244,Enterprise,2024-04-29,,129.99
S713444,C005245,Basic,2023-03-07,,29.99
S191258,C005246,Enterprise,2023-05-11,,129.99
S861394,C005247,Basic,2024-02-29,,29.99
S201972,C005248,Enterprise,2023-12-04,,129.99
S959069,C005249,Pro,2023-12-29,,59.99
S582627,C005250,Pro,2024-07-31,,59.99
S119449,C005251,Enterprise,2023-11-30,,129.99
S759387,C005252,Pro,2022-02-17,,59.99
S698408,C005253,Enterprise,2022-04-16,,129.99
S604582,C005254,Basic,2024-08-24,,29.99
S793612,C005255,Basic,2024-08-11,,29.99
S742878,C005256,Basic,2022-08-06,2023-12-29,29.99
S584221,C005257,Enterprise,2024-10-30,,129.99
S505908,C005258,Enterprise,2022-05-08,,129.99
S138345,C005259,Pro,2024-12-25,,59.99
S513562,C005260,Enterprise,2022-04-12,,129.99
S939871,C005261,Basic,2022-02-04,,29.99
S303079,C005262,Basic,2024-08-03,,29.99
S420395,C005263,Pro,2023-08-04,2024-11-26,59.99
S281876,C005264,Basic,2024-01-25,,29.99
S633638,C005265,Basic,2023-08-30,,29.99
S693393,C005266,Pro,2022-07-31,,59.99
S379925,C005267,Pro,2024-04-07,,59.99
S591753,C005268,Pro,2022-02-27,,59.99
S985260,C005269,Basic,2023-01-24,,29.99
S479492,C005270,Enterprise,2024-11-21,,129.99
S264580,C005271,Enterprise,2024-01-14,2024-10-10,129.99
S107458,C005272,Pro,2023-01-25,,59.99
S814384,C005273,Basic,2023-04-11,,29.99
S810755,C005274,Pro,2023-09-19,,59.99
S808761,C005275,Enterprise,2024-01-04,2024-12-31,129.99
S865625,C005276,Pro,2023-06-03,2024-01-29,59.99
S956850,C005277,Pro,2022-10-04,,59.99
S632651,C005278,Enterprise,2023-10-22,,129.99
S633081,C005279,Pro,2024-06-21,,59.99
S662079,C005280,Enterprise,2022-08-20,,129.99
S677028,C005281,Enterprise,2024-10-14,,129.99
S136630,C005282,Pro,2024-09-02,2024-12-31,59.99
S806268,C005283,Enterprise,2022-07-25,,129.99
S310204,C005284,Enterprise,2024-07-12,,129.99
S496888,C005285,Pro,2024-11-11,,59.99
S970269,C005286,Pro,2024-12-02,,59.99
S830711,C005287,Enterprise,2023-06-07,2024-03-03,129.99
S387107,C005288,Basic,2022-10-29,2024-02-21,29.99
S620286,C005289,Pro,2022-05-07,,59.99
S501267,C005290,Basic,2023-12-10,,29.99
S514830,C005291,Basic,2023-12-17,2024-12-31,29.99
S940876,C005292,Pro,2023-12-10,2024-12-31,59.99
S947747,C005293,Pro,2023-08-16,2024-11-08,59.99
S451040,C005294,Pro,2023-02-01,,59.99
S503713,C005295,Enterprise,2023-03-21,2024-06-13,129.99
S959061,C005296,Enterprise,2022-12-23,,129.99
S377954,C005297,Enterprise,2024-06-17,,129.99
S182110,C005298,Pro,2024-10-19,,59.99
S388438,C005299,Pro,2024-08-10,2024-12-31,59.99
S365018,C005300,Pro,2024-10-20,,59.99
S851725,C005301,Pro,2024-11-13,2024-12-31,59.99
S365486,C005302,Enterprise,2022-10-14,,129.99
S482252,C005303,Basic,2023-03-25,,29.99
S619207,C005304,Basic,2022-02-16,,29.99
S778904,C005305,Basic,2023-07-30,,29.99
S860191,C005306,Basic,2022-02-28,,29.99
S972152,C005307,Pro,2024-09-08,,59.99
S740828,C005308,Enterprise,2022-11-09,,129.99
S338016,C005309,Pro,2023-12-31,,59.99
S371264,C005310,Enterprise,2023-06-29,,129.99
S128296,C005311,Pro,2023-02-23,,59.99
S943820,C005312,Basic,2022-10-16,,29.99
S680875,C005313,Pro,2023-06-20,,59.99
S605454,C005314,Basic,2022-03-24,,29.99
S492793,C005315,Enterprise,2023-02-26,,129.99
S326400,C005316,Basic,2024-05-28,,29.99
S659601,C005317,Basic,2024-08-10,,29.99
S708536,C005318,Pro,2023-09-12,2024-12-05,59.99
S856668,C005319,Basic,2024-04-16,,29.99
S359705,C005320,Enterprise,2023-11-15,,129.99
S498222,C005321,Pro,2023-11-06,,59.99
S650357,C005322,Pro,2024-02-02,,59.99
S390137,C005323,Basic,2024-04-27,,29.99
S580874,C005324,Basic,2022-01-11,2022-11-07,29.99
S941934,C005325,Basic,2022-01-12,,29.99
S101371,C005326,Pro,2024-04-24,2024-12-31,59.99
S329033,C005327,Enterprise,2023-05-23,2024-08-15,129.99
S840843,C005328,Basic,2023-06-18,,29.99
S130738,C005329,Pro,2024-02-25,,59.99
S148118,C005330,Pro,2024-07-05,,59.99
S248008,C005331,Enterprise,2022-04-03,,129.99
S641616,C005332,Pro,2022-11-20,,59.99
S658852,C005333,Basic,2024-06-25,,29.99
S709669,C005334,Pro,2022-12-27,,59.99
S311907,C005335,Pro,2024-07-15,,59.99
S513734,C005336,Pro,2023-07-25,,59.99
S779182,C005337,Pro,2024-04-27,,59.99
S825254,C005338,Pro,2024-05-28,,59.99
S881783,C005339,Pro,2024-10-29,2024-12-31,59.99
S329020,C005340,Basic,2024-03-04,,29.99
S609285,C005341,Basic,2024-07-08,,29.99
S377302,C005342,Basic,2023-03-12,2024-09-02,29.99
S723520,C005343,Basic,2023-08-01,,29.99
S156293,C005344,Basic,2022-07-12,,29.99
S703524,C005345,Enterprise,2023-01-27,,129.99
S155964,C005346,Pro,2022-09-04,2023-02-01,59.99
S287736,C005347,Basic,2024-09-18,,29.99
S557400,C005348,Enterprise,2024-08-31,,129.99
S943258,C005349,Basic,2023-09-13,,29.99
S815193,C005350,Enterprise,2022-10-27,,129.99
S220570,C005351,Enterprise,2023-10-27,,129.99
S642898,C005352,Pro,2022-09-03,,59.99
S583900,C005353,Pro,2024-06-23,,59.99
S764637,C005354,Pro,2022-08-20,,59.99
S643549,C005355,Pro,2023-06-25,,59.99
S547863,C005356,Basic,2022-12-01,2023-03-01,29.99
S363833,C005357,Basic,2023-03-05,,29.99
S437045,C005358,Basic,2024-08-27,,29.99
S787132,C005359,Pro,2024-03-31,,59.99
S840100,C005360,Pro,2022-11-11,,59.99
S718703,C005361,Pro,2024-12-18,,59.99
S457977,C005362,Basic,2023-06-21,,29.99
S460645,C005363,Basic,2023-02-03,,29.99
S905866,C005364,Enterprise,2024-11-23,,129.99
S292333,C005365,Enterprise,2023-12-01,,129.99
S294751,C005366,Pro,2023-08-17,,59.99
S861475,C005367,Pro,2023-04-10,,59.99
S653498,C005368,Pro,2023-06-04,,59.99
S553732,C005369,Pro,2023-10-10,,59.99
S604244,C005370,Pro,2024-01-13,,59.99
S987240,C005371,Basic,2022-09-06,,29.99
S813241,C005372,Enterprise,2024-07-21,,129.99
S728845,C005373,Basic,2023-11-28,,29.99
S853694,C005374,Basic,2024-11-22,,29.99
S199460,C005375,Pro,2023-08-01,,59.99
S215120,C005376,Basic,2024-01-14,,29.99
S615882,C005377,Basic,2023-08-14,,29.99
S481593,C005378,Pro,2022-01-21,,59.99
S716824,C005379,Enterprise,2023-11-08,,129.99
S804823,C005380,Enterprise,2022-03-21,,129.99
S872191,C005381,Basic,2022-06-18,,29.99
S360529,C005382,Basic,2023-12-06,,29.99
S109417,C005383,Pro,2024-06-02,2024-12-31,59.99
S827107,C005384,Pro,2023-11-23,,59.99
S112276,C005385,Enterprise,2023-06-26,,129.99
S169350,C005386,Pro,2023-02-11,,59.99
S941633,C005387,Basic,2023-03-18,,29.99
S772325,C005388,Pro,2022-07-25,,59.99
S131417,C005389,Pro,2024-01-13,,59.99
S620049,C005390,Pro,2022-07-06,2022-11-03,59.99
S653344,C005391,Basic,2023-12-26,,29.99
S663968,C005392,Basic,2023-02-07,,29.99
S416031,C005393,Enterprise,2023-08-23,,129.99
S866248,C005394,Pro,2024-04-01,,59.99
S305812,C005395,Pro,2023-01-25,,59.99
S642684,C005396,Basic,2024-08-27,2024-12-31,29.99
S323416,C005397,Pro,2023-01-05,,59.99
S444523,C005398,Pro,2022-08-15,,59.99
S823622,C005399,Enterprise,2024-11-17,,129.99
S375062,C005400,Enterprise,2022-12-15,2023-12-10,129.99
S602486,C005401,Enterprise,2024-02-10,,129.99
S160561,C005402,Basic,2022-07-24,,29.99
S223400,C005403,Enterprise,2022-11-29,2023-08-26,129.99
S958959,C005404,Pro,2023-02-26,,59.99
S930326,C005405,Enterprise,2023-10-05,,129.99
S508903,C005406,Enterprise,2024-08-16,,129.99
S875272,C005407,Pro,2024-08-02,,59.99
S616369,C005408,Basic,2024-03-07,,29.99
S441439,C005409,Enterprise,2023-09-02,,129.99
S626988,C005410,Enterprise,2024-01-15,,129.99
S380128,C005411,Pro,2022-02-22,,59.99
S689266,C005412,Basic,2024-10-02,,29.99
S878498,C005413,Enterprise,2024-02-15,2024-12-31,129.99
S309613,C005414,Enterprise,2023-03-11,2023-06-09,129.99
S135310,C005415,Basic,2023-03-06,,29.99
S489800,C005416,Pro,2023-07-15,,59.99
S985775,C005417,Pro,2023-07-10,,59.99
S458904,C005418,Enterprise,2023-04-05,,129.99
S749397,C005419,Basic,2024-01-17,,29.99
S230230,C005420,Enterprise,2022-11-06,2023-03-06,129.99
S266674,C005421,Enterprise,2024-05-31,,129.99
S780498,C005422,Basic,2022-01-20,,29.99
S236659,C005423,Basic,2023-03-09,,29.99
S790378,C005424,Enterprise,2023-08-13,,129.99
S499609,C005425,Enterprise,2024-03-29,,129.99
S122366,C005426,Basic,2024-06-11,,29.99
S357831,C005427,Enterprise,2023-04-09,2023-12-05,129.99
S518959,C005428,Pro,2022-09-22,,59.99
